Restaurant,Category,Item Name,Description,Price,Vegetarian,Spicy,Gluten-Free,Calories
Restaurant_52,Appetizers,Creamy Chicken Salad,"A classic favorite, our creamy chicken salad is prepared with quality ingredients.",8.61,Yes,No,No,161
Restaurant_89,Appetizers,Fresh Mango Cake,"A classic favorite, our fresh mango cake is prepared with quality ingredients.",16.88,Yes,No,No,551
Restaurant_47,Appetizers,Spicy Beef Smoothie,"A classic favorite, our spicy beef smoothie is prepared with quality ingredients.",18.51,Yes,Yes,No,746
Restaurant_58,Desserts,Fresh Chicken Pasta,"A classic favorite, our fresh chicken pasta is prepared with quality ingredients.",15.98,No,No,No,884
Restaurant_8,Appetizers,Crispy Pork Sandwich,Tender crispy pork sandwich cooked to perfection with a blend of spices.,15.53,No,No,No,387
Restaurant_94,Desserts,Sweet Chicken Smoothie,"A classic favorite, our sweet chicken smoothie is prepared with quality ingredients.",11.24,Yes,Yes,Yes,171
Restaurant_71,Appetizers,Crispy Chicken Burger,Enjoy the rich flavors of crispy chicken burger with every bite.,10.56,No,No,Yes,296
Restaurant_26,Desserts,Roasted Chicken Sandwich,Tender roasted chicken sandwich cooked to perfection with a blend of spices.,21.74,No,Yes,No,674
Restaurant_80,Drinks,Grilled Mushroom Pasta,Tender grilled mushroom pasta cooked to perfection with a blend of spices.,29.21,No,No,Yes,306
Restaurant_54,Main Course,Crispy Pork Cake,Savory and satisfying crispy pork cake with a touch of our special sauce.,7.0,Yes,No,Yes,828
Restaurant_38,Appetizers,Zesty Pork Pasta,Savory and satisfying zesty pork pasta with a touch of our special sauce.,28.52,Yes,Yes,Yes,747
Restaurant_1,Appetizers,Grilled Mushroom Soup,A delicious grilled mushroom soup made fresh to order.,4.88,No,Yes,Yes,489
Restaurant_18,Desserts,Spicy Salmon Salad,A delicious spicy salmon salad made fresh to order.,22.61,No,No,No,864
Restaurant_13,Drinks,Tangy Beef Tacos,"A classic favorite, our tangy beef tacos is prepared with quality ingredients.",17.59,No,No,No,633
Restaurant_82,Main Course,Roasted Lettuce Burger,A delicious roasted lettuce burger made fresh to order.,21.64,Yes,No,Yes,409
Restaurant_44,Appetizers,Fresh Mushroom Wings,A delicious fresh mushroom wings made fresh to order.,14.13,No,Yes,No,899
Restaurant_11,Appetizers,Crispy Chicken Burger,Enjoy the rich flavors of crispy chicken burger with every bite.,4.38,No,No,Yes,786
Restaurant_32,Appetizers,Tangy Lettuce Wings,"A classic favorite, our tangy lettuce wings is prepared with quality ingredients.",13.07,No,Yes,No,817
Restaurant_77,Desserts,Tangy Cheese Sandwich,"A classic favorite, our tangy cheese sandwich is prepared with quality ingredients.",8.97,Yes,Yes,No,384
Restaurant_25,Drinks,Sweet Lettuce Salad,Tender sweet lettuce salad cooked to perfection with a blend of spices.,12.25,Yes,Yes,Yes,588
Restaurant_51,Desserts,Creamy Lettuce Pizza,Savory and satisfying creamy lettuce pizza with a touch of our special sauce.,10.71,Yes,Yes,Yes,308
Restaurant_19,Desserts,Tangy Chicken Soup,Enjoy the rich flavors of tangy chicken soup with every bite.,21.91,No,No,No,843
Restaurant_39,Desserts,Sweet Salmon Pizza,Tender sweet salmon pizza cooked to perfection with a blend of spices.,22.6,Yes,No,Yes,190
Restaurant_70,Desserts,Creamy Tofu Cake,"A classic favorite, our creamy tofu cake is prepared with quality ingredients.",18.12,Yes,No,Yes,511
Restaurant_78,Appetizers,Roasted Beef Wings,Tender roasted beef wings cooked to perfection with a blend of spices.,18.76,Yes,Yes,Yes,414
Restaurant_22,Drinks,Crispy Lettuce Soup,Savory and satisfying crispy lettuce soup with a touch of our special sauce.,21.56,No,No,Yes,626
Restaurant_31,Appetizers,Crispy Beef Salad,Enjoy the rich flavors of crispy beef salad with every bite.,19.88,No,Yes,No,564
Restaurant_13,Desserts,Grilled Pork Soup,Tender grilled pork soup cooked to perfection with a blend of spices.,10.8,No,Yes,No,383
Restaurant_52,Appetizers,Sweet Tomato Salad,Enjoy the rich flavors of sweet tomato salad with every bite.,8.56,No,No,Yes,189
Restaurant_35,Appetizers,Zesty Tofu Tacos,Tender zesty tofu tacos cooked to perfection with a blend of spices.,6.09,No,No,No,516
Restaurant_9,Desserts,Roasted Mango Sandwich,"A classic favorite, our roasted mango sandwich is prepared with quality ingredients.",13.29,No,No,Yes,350
Restaurant_14,Desserts,Grilled Tomato Cake,A delicious grilled tomato cake made fresh to order.,28.63,Yes,Yes,Yes,513
Restaurant_11,Desserts,Crispy Cheese Soup,Enjoy the rich flavors of crispy cheese soup with every bite.,11.02,Yes,Yes,Yes,585
Restaurant_78,Drinks,Sweet Tomato Wings,Tender sweet tomato wings cooked to perfection with a blend of spices.,7.66,No,No,No,334
Restaurant_63,Appetizers,Grilled Tomato Salad,A delicious grilled tomato salad made fresh to order.,13.25,Yes,No,Yes,552
Restaurant_52,Desserts,Sweet Beef Pizza,Tender sweet beef pizza cooked to perfection with a blend of spices.,15.73,No,Yes,Yes,768
Restaurant_68,Drinks,Crispy Chicken Cake,Tender crispy chicken cake cooked to perfection with a blend of spices.,5.79,Yes,No,Yes,884
Restaurant_70,Appetizers,Zesty Tofu Sandwich,Savory and satisfying zesty tofu sandwich with a touch of our special sauce.,18.22,No,No,No,889
Restaurant_13,Drinks,Grilled Pork Cake,A delicious grilled pork cake made fresh to order.,26.1,Yes,Yes,Yes,600
Restaurant_77,Main Course,Fresh Salmon Salad,Savory and satisfying fresh salmon salad with a touch of our special sauce.,26.39,Yes,Yes,No,169
Restaurant_46,Main Course,Crispy Pork Salad,Tender crispy pork salad cooked to perfection with a blend of spices.,29.24,Yes,No,No,192
Restaurant_63,Appetizers,Zesty Tofu Burger,Enjoy the rich flavors of zesty tofu burger with every bite.,28.65,Yes,Yes,Yes,189
Restaurant_100,Main Course,Sweet Tofu Sandwich,Tender sweet tofu sandwich cooked to perfection with a blend of spices.,17.94,Yes,No,Yes,512
Restaurant_31,Appetizers,Zesty Salmon Salad,Tender zesty salmon salad cooked to perfection with a blend of spices.,24.83,Yes,No,No,768
Restaurant_53,Desserts,Crispy Salmon Wings,A delicious crispy salmon wings made fresh to order.,7.71,Yes,Yes,No,264
Restaurant_63,Appetizers,Tangy Tofu Soup,Enjoy the rich flavors of tangy tofu soup with every bite.,3.18,Yes,Yes,Yes,785
Restaurant_51,Desserts,Spicy Tomato Cake,A delicious spicy tomato cake made fresh to order.,5.03,Yes,Yes,No,895
Restaurant_84,Main Course,Zesty Tofu Pizza,Enjoy the rich flavors of zesty tofu pizza with every bite.,14.33,Yes,No,Yes,363
Restaurant_18,Drinks,Spicy Mushroom Tacos,Enjoy the rich flavors of spicy mushroom tacos with every bite.,5.8,Yes,Yes,Yes,282
Restaurant_27,Appetizers,Sweet Chicken Wings,Tender sweet chicken wings cooked to perfection with a blend of spices.,16.76,No,Yes,Yes,872
Restaurant_74,Desserts,Roasted Tofu Cake,Tender roasted tofu cake cooked to perfection with a blend of spices.,12.86,No,Yes,Yes,850
Restaurant_10,Main Course,Tangy Cheese Pasta,Enjoy the rich flavors of tangy cheese pasta with every bite.,26.14,No,No,No,748
Restaurant_97,Drinks,Crispy Tomato Burger,"A classic favorite, our crispy tomato burger is prepared with quality ingredients.",20.45,No,No,No,550
Restaurant_73,Main Course,Tangy Tomato Cake,A delicious tangy tomato cake made fresh to order.,5.47,No,Yes,No,380
Restaurant_99,Main Course,Fresh Lettuce Salad,"A classic favorite, our fresh lettuce salad is prepared with quality ingredients.",17.45,Yes,No,Yes,759
Restaurant_99,Main Course,Sweet Pork Pizza,Enjoy the rich flavors of sweet pork pizza with every bite.,23.65,Yes,No,Yes,294
Restaurant_1,Desserts,Creamy Tofu Cake,Tender creamy tofu cake cooked to perfection with a blend of spices.,11.15,Yes,Yes,Yes,272
Restaurant_91,Drinks,Spicy Mango Salad,Savory and satisfying spicy mango salad with a touch of our special sauce.,18.78,No,Yes,No,859
Restaurant_82,Main Course,Zesty Tomato Salad,A delicious zesty tomato salad made fresh to order.,26.5,No,No,Yes,490
Restaurant_74,Drinks,Creamy Beef Soup,Enjoy the rich flavors of creamy beef soup with every bite.,7.87,Yes,No,Yes,515
Restaurant_9,Desserts,Zesty Cheese Smoothie,"A classic favorite, our zesty cheese smoothie is prepared with quality ingredients.",26.77,No,Yes,No,360
Restaurant_26,Main Course,Sweet Mango Tacos,Tender sweet mango tacos cooked to perfection with a blend of spices.,9.48,Yes,No,No,544
Restaurant_4,Main Course,Fresh Salmon Pizza,Enjoy the rich flavors of fresh salmon pizza with every bite.,29.0,Yes,Yes,No,508
Restaurant_89,Appetizers,Roasted Tomato Sandwich,Tender roasted tomato sandwich cooked to perfection with a blend of spices.,3.52,Yes,No,Yes,394
Restaurant_84,Main Course,Sweet Mushroom Soup,Savory and satisfying sweet mushroom soup with a touch of our special sauce.,11.61,No,No,Yes,856
Restaurant_51,Desserts,Creamy Pork Smoothie,Tender creamy pork smoothie cooked to perfection with a blend of spices.,4.54,Yes,Yes,No,241
Restaurant_20,Appetizers,Crispy Tofu Sandwich,Savory and satisfying crispy tofu sandwich with a touch of our special sauce.,14.25,No,No,No,836
Restaurant_59,Main Course,Spicy Chicken Pasta,A delicious spicy chicken pasta made fresh to order.,25.69,Yes,Yes,No,514
Restaurant_69,Desserts,Crispy Pork Pasta,"A classic favorite, our crispy pork pasta is prepared with quality ingredients.",7.92,Yes,No,Yes,839
Restaurant_17,Main Course,Crispy Pork Pasta,"A classic favorite, our crispy pork pasta is prepared with quality ingredients.",19.03,Yes,No,No,556
Restaurant_9,Drinks,Spicy Beef Salad,Savory and satisfying spicy beef salad with a touch of our special sauce.,19.75,No,Yes,No,415
Restaurant_80,Appetizers,Grilled Tomato Wings,"A classic favorite, our grilled tomato wings is prepared with quality ingredients.",13.95,Yes,No,No,339
Restaurant_14,Drinks,Zesty Mango Soup,A delicious zesty mango soup made fresh to order.,23.91,No,No,No,850
Restaurant_52,Desserts,Crispy Salmon Pasta,Enjoy the rich flavors of crispy salmon pasta with every bite.,11.84,Yes,No,Yes,357
Restaurant_34,Main Course,Creamy Cheese Sandwich,Enjoy the rich flavors of creamy cheese sandwich with every bite.,17.97,No,No,Yes,509
Restaurant_2,Desserts,Spicy Chicken Pizza,Enjoy the rich flavors of spicy chicken pizza with every bite.,19.75,Yes,No,No,576
Restaurant_46,Main Course,Zesty Chicken Smoothie,Tender zesty chicken smoothie cooked to perfection with a blend of spices.,16.49,No,No,No,455
Restaurant_19,Appetizers,Grilled Lettuce Pasta,Savory and satisfying grilled lettuce pasta with a touch of our special sauce.,18.31,No,Yes,Yes,153
Restaurant_73,Appetizers,Tangy Tomato Burger,Tender tangy tomato burger cooked to perfection with a blend of spices.,17.41,No,Yes,Yes,170
Restaurant_20,Drinks,Tangy Cheese Tacos,Savory and satisfying tangy cheese tacos with a touch of our special sauce.,20.15,Yes,No,No,406
Restaurant_87,Appetizers,Crispy Salmon Smoothie,Tender crispy salmon smoothie cooked to perfection with a blend of spices.,12.08,No,No,Yes,757
Restaurant_18,Main Course,Zesty Mango Pizza,Enjoy the rich flavors of zesty mango pizza with every bite.,21.04,No,Yes,Yes,641
Restaurant_36,Desserts,Spicy Cheese Salad,Savory and satisfying spicy cheese salad with a touch of our special sauce.,15.11,Yes,No,Yes,382
Restaurant_80,Main Course,Roasted Lettuce Smoothie,Savory and satisfying roasted lettuce smoothie with a touch of our special sauce.,28.31,No,Yes,Yes,299
Restaurant_25,Drinks,Tangy Mango Pizza,Tender tangy mango pizza cooked to perfection with a blend of spices.,3.98,Yes,No,No,173
Restaurant_93,Desserts,Fresh Chicken Pizza,Savory and satisfying fresh chicken pizza with a touch of our special sauce.,25.75,Yes,No,Yes,326
Restaurant_79,Appetizers,Fresh Lettuce Burger,Tender fresh lettuce burger cooked to perfection with a blend of spices.,28.9,Yes,No,Yes,464
Restaurant_92,Appetizers,Sweet Lettuce Wings,Tender sweet lettuce wings cooked to perfection with a blend of spices.,28.68,No,No,Yes,187
Restaurant_30,Appetizers,Grilled Cheese Pasta,Tender grilled cheese pasta cooked to perfection with a blend of spices.,26.24,Yes,No,No,252
Restaurant_85,Appetizers,Tangy Tofu Burger,Tender tangy tofu burger cooked to perfection with a blend of spices.,18.93,Yes,No,No,542
Restaurant_71,Appetizers,Roasted Pork Salad,Tender roasted pork salad cooked to perfection with a blend of spices.,14.73,Yes,No,Yes,508
Restaurant_62,Appetizers,Crispy Chicken Cake,Enjoy the rich flavors of crispy chicken cake with every bite.,7.57,No,No,Yes,263
Restaurant_19,Main Course,Grilled Beef Smoothie,Tender grilled beef smoothie cooked to perfection with a blend of spices.,12.14,No,No,Yes,467
Restaurant_98,Desserts,Tangy Tomato Cake,Tender tangy tomato cake cooked to perfection with a blend of spices.,28.08,Yes,Yes,Yes,705
Restaurant_48,Desserts,Roasted Chicken Soup,Enjoy the rich flavors of roasted chicken soup with every bite.,18.79,No,No,No,453
Restaurant_85,Desserts,Sweet Tomato Smoothie,Savory and satisfying sweet tomato smoothie with a touch of our special sauce.,12.97,Yes,Yes,Yes,587
Restaurant_43,Drinks,Crispy Tomato Salad,Tender crispy tomato salad cooked to perfection with a blend of spices.,14.57,Yes,No,Yes,407
Restaurant_61,Desserts,Tangy Cheese Wings,"A classic favorite, our tangy cheese wings is prepared with quality ingredients.",25.9,No,Yes,No,444
Restaurant_97,Drinks,Tangy Tofu Soup,A delicious tangy tofu soup made fresh to order.,11.79,Yes,No,Yes,822
Restaurant_68,Drinks,Tangy Tomato Smoothie,Tender tangy tomato smoothie cooked to perfection with a blend of spices.,13.11,Yes,Yes,No,595
Restaurant_79,Drinks,Zesty Tofu Burger,Tender zesty tofu burger cooked to perfection with a blend of spices.,25.75,No,Yes,Yes,897
Restaurant_68,Drinks,Crispy Salmon Pasta,Tender crispy salmon pasta cooked to perfection with a blend of spices.,16.16,Yes,Yes,No,854
Restaurant_42,Main Course,Zesty Mushroom Salad,A delicious zesty mushroom salad made fresh to order.,24.99,Yes,No,Yes,295
Restaurant_35,Desserts,Grilled Tomato Cake,Enjoy the rich flavors of grilled tomato cake with every bite.,17.39,Yes,Yes,No,245
Restaurant_51,Drinks,Spicy Tomato Smoothie,Tender spicy tomato smoothie cooked to perfection with a blend of spices.,17.08,No,No,Yes,625
Restaurant_66,Drinks,Zesty Cheese Smoothie,A delicious zesty cheese smoothie made fresh to order.,19.28,No,Yes,Yes,339
Restaurant_2,Main Course,Tangy Pork Cake,Savory and satisfying tangy pork cake with a touch of our special sauce.,25.53,Yes,Yes,No,844
Restaurant_52,Drinks,Creamy Salmon Pizza,Tender creamy salmon pizza cooked to perfection with a blend of spices.,25.92,Yes,No,No,840
Restaurant_94,Drinks,Zesty Beef Pasta,Enjoy the rich flavors of zesty beef pasta with every bite.,23.65,No,No,No,606
Restaurant_37,Desserts,Fresh Cheese Wings,Savory and satisfying fresh cheese wings with a touch of our special sauce.,5.72,Yes,Yes,No,772
Restaurant_23,Appetizers,Spicy Mango Pasta,Tender spicy mango pasta cooked to perfection with a blend of spices.,22.54,Yes,Yes,No,515
Restaurant_6,Appetizers,Crispy Mango Cake,Enjoy the rich flavors of crispy mango cake with every bite.,16.11,Yes,Yes,No,855
Restaurant_13,Drinks,Creamy Pork Pizza,Savory and satisfying creamy pork pizza with a touch of our special sauce.,26.49,Yes,Yes,Yes,563
Restaurant_12,Drinks,Roasted Mango Sandwich,Tender roasted mango sandwich cooked to perfection with a blend of spices.,23.58,Yes,Yes,No,212
Restaurant_92,Drinks,Crispy Cheese Salad,A delicious crispy cheese salad made fresh to order.,24.93,No,No,Yes,557
Restaurant_56,Appetizers,Fresh Pork Pasta,Enjoy the rich flavors of fresh pork pasta with every bite.,20.82,No,No,Yes,198
Restaurant_76,Main Course,Roasted Cheese Soup,A delicious roasted cheese soup made fresh to order.,25.81,No,Yes,No,885
Restaurant_50,Desserts,Roasted Tomato Tacos,Enjoy the rich flavors of roasted tomato tacos with every bite.,28.96,No,No,No,216
Restaurant_58,Appetizers,Crispy Tofu Pizza,Tender crispy tofu pizza cooked to perfection with a blend of spices.,11.37,No,Yes,Yes,734
Restaurant_3,Desserts,Tangy Mango Salad,"A classic favorite, our tangy mango salad is prepared with quality ingredients.",4.14,No,No,No,257
Restaurant_71,Appetizers,Fresh Cheese Wings,Tender fresh cheese wings cooked to perfection with a blend of spices.,12.27,Yes,No,Yes,199
Restaurant_51,Desserts,Zesty Cheese Pasta,Enjoy the rich flavors of zesty cheese pasta with every bite.,7.88,Yes,No,Yes,167
Restaurant_52,Main Course,Zesty Chicken Smoothie,Savory and satisfying zesty chicken smoothie with a touch of our special sauce.,18.8,No,Yes,Yes,208
Restaurant_49,Desserts,Tangy Lettuce Soup,Tender tangy lettuce soup cooked to perfection with a blend of spices.,17.02,Yes,No,Yes,750
Restaurant_16,Drinks,Tangy Lettuce Pasta,Enjoy the rich flavors of tangy lettuce pasta with every bite.,20.25,No,Yes,No,285
Restaurant_62,Drinks,Zesty Salmon Smoothie,Tender zesty salmon smoothie cooked to perfection with a blend of spices.,26.98,No,No,No,735
Restaurant_13,Desserts,Creamy Tofu Sandwich,"A classic favorite, our creamy tofu sandwich is prepared with quality ingredients.",6.85,No,No,Yes,857
Restaurant_67,Desserts,Tangy Salmon Pasta,Savory and satisfying tangy salmon pasta with a touch of our special sauce.,13.83,No,No,Yes,413
Restaurant_4,Main Course,Crispy Beef Sandwich,Enjoy the rich flavors of crispy beef sandwich with every bite.,21.7,Yes,Yes,No,561
Restaurant_7,Desserts,Grilled Salmon Smoothie,Enjoy the rich flavors of grilled salmon smoothie with every bite.,7.32,Yes,No,No,166
Restaurant_60,Appetizers,Roasted Pork Smoothie,Enjoy the rich flavors of roasted pork smoothie with every bite.,24.05,No,No,No,426
Restaurant_19,Appetizers,Grilled Tomato Pasta,Enjoy the rich flavors of grilled tomato pasta with every bite.,12.64,No,Yes,No,332
Restaurant_37,Drinks,Fresh Pork Cake,Enjoy the rich flavors of fresh pork cake with every bite.,13.35,Yes,Yes,Yes,708
